6.574588177541497158e-01,6.224604571010156073e-01,6.018468057466281884e-01,5.889817330166243758e-01,5.800581324502374070e-01,5.738146636460768057e-01,5.689258792195104331e-01,5.652315951646192937e-01,5.623062918790268094e-01,5.597636750522522187e-01,5.574758623931468371e-01,5.556037799815313205e-01,5.541426141132415051e-01,5.531147354810221906e-01,5.521773179272930765e-01,5.514345877794170070e-01,5.504837374009993178e-01,5.500485612996639517e-01,5.497293486386828354e-01,5.490715433687759495e-01,5.488245016413428878e-01,5.486427996339678925e-01,5.481843411732830740e-01,5.481290651085336529e-01,5.480868688555955437e-01,5.477456097043295058e-01,5.477250608023077616e-01,5.477337936712353139e-01,5.475376726162379803e-01,5.475491232455448332e-01,5.477395420057094011e-01,5.475913012825525117e-01,5.473469032506501630e-01,5.472853265830284197e-01,5.473619790570686261e-01,5.476256394470644384e-01,5.471894874010679866e-01,5.474128870673666825e-01,5.473641885950223385e-01,5.472849789623813743e-01,5.475468399966338939e-01,5.474084671248852230e-01,5.471294236997227278e-01,5.472426316242789968e-01,5.470819280590378808e-01,5.472600466949941733e-01,5.473893819359626489e-01,5.476854688739604127e-01,5.476536935788213212e-01,5.477938153337065241e-01
6.533214024520556107e-01,6.160255634416001991e-01,5.953194321312330617e-01,5.831153342708098597e-01,5.743425114468189152e-01,5.678131109488721018e-01,5.640607004248041623e-01,5.606154562901618510e-01,5.582507682247177527e-01,5.568920245774049427e-01,5.550319614164834769e-01,5.542276253816980081e-01,5.529904499495116310e-01,5.516928317886442557e-01,5.509286121416574478e-01,5.510743145760488293e-01,5.502222850648892383e-01,5.503049329510405485e-01,5.496416026222059603e-01,5.498897655728439693e-01,5.496922186065027471e-01,5.490079154303578735e-01,5.494035328673303464e-01,5.487402133896313039e-01,5.492362080473058850e-01,5.493510968670296535e-01,5.492025966892721822e-01,5.486070015158028834e-01,5.491791007433597382e-01,5.486081901283350604e-01,5.492031228495430906e-01,5.501070955712764610e-01,5.481431356621109252e-01,5.490486482703391680e-01,5.486208547795943247e-01,5.493050864323195670e-01,5.488584862255119212e-01,5.492234396126287610e-01,5.495541554395723116e-01,5.483010192026261942e-01,5.492991080454587838e-01,5.469749709854013764e-01,5.490513133879406649e-01,5.483465130428127887e-01,5.484270668696710205e-01,5.489771557260849644e-01,5.481621764846760225e-01,5.493648617575139781e-01,5.490652924692047687e-01,5.492019700390036174e-01
